ID- Full,Plot,Date Sampled,Julian Date,Year Sampled,Functional Group,Species,Snow Zone,%C,%N
JR180805-SIS-D602,5,8/5/2018,217,2018,Deciduous shrub,Salix,Intermediate,51.12,2.89
JR180805-BIS-D603,1,8/5/2018,217,2018,Deciduous shrub,Betula,Intermediate,52.92,3.06
JR180805-BIS-D604,2,8/5/2018,217,2018,Deciduous shrub,Betula,Intermediate,51.61,3.17
JR180805-BIS-D605,3,8/5/2018,217,2018,Deciduous shrub,Betula,Intermediate,52.37,2.77
JR180805-BIS-D606,4,8/5/2018,217,2018,Deciduous shrub,Betula,Intermediate,52.55,2.88
JR180805-BIS-D607,5,8/5/2018,217,2018,Deciduous shrub,Betula,Intermediate,52.64,2.59
JR180805-EIS-D608,1,8/5/2018,217,2018,Sedge,Eriophorum,Intermediate,47.56,2.41
JR180805-EIS-D609,2,8/5/2018,217,2018,Sedge,Eriophorum,Intermediate,47.65,2.28
JR180805-EIS-D610,3,8/5/2018,217,2018,Sedge,Eriophorum,Intermediate,47.88,2.42
JR180805-EIS-D611,4,8/5/2018,217,2018,Sedge,Eriophorum,Intermediate,47.99,2.37
JR180805-EIS-D612,5,8/5/2018,217,2018,Sedge,Eriophorum,Intermediate,48.27,2.28
JR180805-CIS-D613,1,8/5/2018,217,2018,Sedge,Carex,Intermediate,47.19,2.74
JR180805-CIS-D614,2,8/5/2018,217,2018,Sedge,Carex,Intermediate,48.28,2.67
JR180805-CIS-D615,3,8/5/2018,217,2018,Sedge,Carex,Intermediate,47.75,2.46
JR180805-CIS-D616,4,8/5/2018,217,2018,Sedge,Carex,Intermediate,48.15,3.18
JR180805-CIS-D617,5,8/5/2018,217,2018,Sedge,Carex,Intermediate,48.07,3.16
JR180805-LIS-D618,1,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.05,1.76
JR180805-LIS-D619,2,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.84,1.61
JR180805-LIS-D620,3,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.37,1.46
JR180805-LIS-D621,4,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.2,1.5
JR180805-LIS-D622,5,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.25,1.63
JR180805-VIS-D623,1,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.41,1.2
JR180805-VIS-D624,2,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.01,1.11
JR180805-VIS-D625,3,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.79,1.19
JR180805-VIS-D626,4,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.55,0.94
JR180805-VIS-D627,5,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.33,0.99
JR180811-SLS-D628,1,8/11/2018,223,2018,Deciduous shrub,Salix,Low,51.66,2.07
JR180811-SLS-D629,2,8/11/2018,223,2018,Deciduous shrub,Salix,Low,52.76,2.11
JR180811-SLS-D630,3,8/11/2018,223,2018,Deciduous shrub,Salix,Low,51.94,1.9
JR180811-SLS-D631,4,8/11/2018,223,2018,Deciduous shrub,Salix,Low,52.08,2.09
JR180811-SLS-D632,5,8/11/2018,223,2018,Deciduous shrub,Salix,Low,52.81,2.4
JR180811-BLS-D633,1,8/11/2018,223,2018,Deciduous shrub,Betula,Low,53.61,2.72
JR180811-BLS-D634,2,8/11/2018,223,2018,Deciduous shrub,Betula,Low,52.77,2.53
JR180811-BLS-D635,3,8/11/2018,223,2018,Deciduous shrub,Betula,Low,52.56,2.42
JR180811-BLS-D636,4,8/11/2018,223,2018,Deciduous shrub,Betula,Low,52.56,2.72
JR180811-BLS-D637,5,8/11/2018,223,2018,Deciduous shrub,Betula,Low,53.15,2.72
JR180811-ELS-D638,1,8/11/2018,223,2018,Sedge,Eriophorum,Low,48.69,1.9
JR180811-ELS-D639,2,8/11/2018,223,2018,Sedge,Eriophorum,Low,48.43,2.29
JR180811-ELS-D640,3,8/11/2018,223,2018,Sedge,Eriophorum,Low,47.85,1.86
JR180811-ELS-D641,4,8/11/2018,223,2018,Sedge,Eriophorum,Low,49.08,1.85
JR180811-ELS-D642,5,8/11/2018,223,2018,Sedge,Eriophorum,Low,49.07,2.02
JR180811-CLS-D643,1,8/11/2018,223,2018,Sedge,Carex,Low,48.65,2.23
JR180811-CLS-D644,2,8/11/2018,223,2018,Sedge,Carex,Low,48.38,2.24
JR180811-CLS-D645,3,8/11/2018,223,2018,Sedge,Carex,Low,48.41,2.45
JR180811-CLS-D646,4,8/11/2018,223,2018,Sedge,Carex,Low,48.47,2.14
JR180811-CLS-D647,5,8/11/2018,223,2018,Sedge,Carex,Low,48.5,2.33
JR180811-LLS-D648,1,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Low,52.81,1.52
JR180811-LLS-D649,2,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Low,55.48,1.65
JR180811-LLS-D650,3,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Low,53.69,1.59
JR180811-LLS-D651,4,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Low,53.5,1.56
JR180811-LLS-D652,5,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Low,,
JR180811-VLS-D653,1,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Low,54.15,1.06
JR180811-VLS-D654,2,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Low,52.07,1.18
JR180811-VLS-D655,3,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Low,54.06,1
JR180811-VLS-D656,4,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Low,52.56,0.88
JR180811-VLS-D657,5,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Low,53.77,1.04
JR180811-SAS-D658,1,8/11/2018,223,2018,Deciduous shrub,Salix,Ambient,51.99,2.48
JR180811-SAS-D659,2,8/11/2018,223,2018,Deciduous shrub,Salix,Ambient,52.91,2.37
JR180811-SAS-D660,3,8/11/2018,223,2018,Deciduous shrub,Salix,Ambient,52.89,2.25
JR180811-SAS-D661,4,8/11/2018,223,2018,Deciduous shrub,Salix,Ambient,52.98,2.29
JR180811-SAS-D662,5,8/11/2018,223,2018,Deciduous shrub,Salix,Ambient,51.42,2.42
JR180811-BAS-D663,1,8/11/2018,223,2018,Deciduous shrub,Betula,Ambient,53.11,2.77
JR180811-BAS-D664,2,8/11/2018,223,2018,Deciduous shrub,Betula,Ambient,56.55,2.96
JR180811-BAS-D665,3,8/11/2018,223,2018,Deciduous shrub,Betula,Ambient,52.64,2.54
JR180811-BAS-D666,4,8/11/2018,223,2018,Deciduous shrub,Betula,Ambient,53.73,2.77
JR180811-BAS-D667,5,8/11/2018,223,2018,Deciduous shrub,Betula,Ambient,51.7,2.73
JR180811-EAS-D668,1,8/11/2018,223,2018,Sedge,Eriophorum,Ambient,48.5,1.95
JR180811-EAS-D669,2,8/11/2018,223,2018,Sedge,Eriophorum,Ambient,47.24,1.92
JR180811-EAS-D670,3,8/11/2018,223,2018,Sedge,Eriophorum,Ambient,48.87,1.83
JR180811-EAS-D671,4,8/11/2018,223,2018,Sedge,Eriophorum,Ambient,47.81,2.43
JR180811-EAS-D672,5,8/11/2018,223,2018,Sedge,Eriophorum,Ambient,48.03,2.29
JR180811-CAS-D673,1,8/11/2018,223,2018,Sedge,Carex,Ambient,48.55,2.51
JR180811-CAS-D674,2,8/11/2018,223,2018,Sedge,Carex,Ambient,48.9,2.35
JR180811-CAS-D675,3,8/11/2018,223,2018,Sedge,Carex,Ambient,48.63,2.48
JR180811-CAS-D676,4,8/11/2018,223,2018,Sedge,Carex,Ambient,47.09,2.05
JR180811-CAS-D677,5,8/11/2018,223,2018,Sedge,Carex,Ambient,48.21,2.38
JR180811-LAS-D678,1,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Ambient,54.02,1.63
JR180811-LAS-D679,2,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Ambient,53.31,1.73
JR180811-LAS-D680,3,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Ambient,54.94,1.74
JR180811-LAS-D681,4,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Ambient,54.11,1.48
JR180811-LAS-D682,5,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Ambient,54.12,1.42
JR180811-VAS-D683,1,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.56,1.06
JR180811-VAS-D684,2,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.69,1.05
JR180811-VAS-D685,3,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.12,1.03
JR180811-VAS-D686,4,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.06,1.07
JR180811-VAS-D687,5,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.76,1.05
JR180811-SIS-D688,1,8/11/2018,223,2018,Deciduous shrub,Salix,Intermediate,50.33,2.94
JR180811-SIS-D689,2,8/11/2018,223,2018,Deciduous shrub,Salix,Intermediate,52.18,2.92
JR180811-SIS-D690,3,8/11/2018,223,2018,Deciduous shrub,Salix,Intermediate,51.83,2.8
JR180811-SIS-D691,4,8/11/2018,223,2018,Deciduous shrub,Salix,Intermediate,53.07,3.12
JR180811-SIS-D692,5,8/11/2018,223,2018,Deciduous shrub,Salix,Intermediate,50.92,2.81
JR180811-BIS-D693,1,8/11/2018,223,2018,Deciduous shrub,Betula,Intermediate,51.81,2.61
JR180811-BIS-D694,2,8/11/2018,223,2018,Deciduous shrub,Betula,Intermediate,51.39,3.01
JR180811-BIS-D695,3,8/11/2018,223,2018,Deciduous shrub,Betula,Intermediate,51.98,2.64
JR180811-BIS-D696,4,8/11/2018,223,2018,Deciduous shrub,Betula,Intermediate,52.08,2.71
JR180811-BIS-D697,5,8/11/2018,223,2018,Deciduous shrub,Betula,Intermediate,52.25,3.27
JR180811-EIS-D698,1,8/11/2018,223,2018,Sedge,Eriophorum,Intermediate,47.35,2.43
JR180811-EIS-D699,2,8/11/2018,223,2018,Sedge,Eriophorum,Intermediate,47.4,2.15
JR180811-EIS-D700,3,8/11/2018,223,2018,Sedge,Eriophorum,Intermediate,47.32,2.12
JR180811-EIS-D701,4,8/11/2018,223,2018,Sedge,Eriophorum,Intermediate,48.76,2.48
JR180811-CIS-D703,5,8/11/2018,223,2018,Sedge,Carex,Intermediate,48.26,2.35
JR180811-CIS-D704,1,8/11/2018,223,2018,Sedge,Carex,Intermediate,48.9,2.34
JR180811-CIS-D705,2,8/11/2018,223,2018,Sedge,Carex,Intermediate,48.23,2.37
JR180811-CIS-D706,3,8/11/2018,223,2018,Sedge,Carex,Intermediate,47.08,2.67
JR180811-CIS-D707,4,8/11/2018,223,2018,Sedge,Carex,Intermediate,47.42,2.47
JR180811-CIS-D707,5,8/11/2018,223,2018,Sedge,Carex,Intermediate,49.17,2.53
JR180811-LIS-D708,1,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.73,1.9
JR180811-LIS-D709,2,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.54,1.57
JR180811-LIS-D710,3,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.37,1.72
JR180811-LIS-D711,4,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.14,1.71
JR180811-LIS-D712,5,8/11/2018,223,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.18,1.75
JR180811-VIS-D713,1,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.82,1.27
JR180811-VIS-D714,2,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.82,0.9
JR180811-VIS-D715,3,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.4,1.01
JR180811-VIS-D716,4,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.63,1.04
JR180811-VIS-D717,5,8/11/2018,223,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.94,1.01
JR180819-SLS-D718,1,8/19/2018,231,2018,Deciduous shrub,Salix,Low,50.88,1.59
JR180819-SLS-D719,2,8/19/2018,231,2018,Deciduous shrub,Salix,Low,51.32,1.56
JR180819-SLS-D720,3,8/19/2018,231,2018,Deciduous shrub,Salix,Low,51.83,1.81
JR180819-SLS-D721,4,8/19/2018,231,2018,Deciduous shrub,Salix,Low,51.79,1.6
JR180819-SLS-D722,5,8/19/2018,231,2018,Deciduous shrub,Salix,Low,50.94,1.69
JR180819-BLS-D723,1,8/19/2018,231,2018,Deciduous shrub,Betula,Low,51.31,2.06
JR180819-BLS-D724,2,8/19/2018,231,2018,Deciduous shrub,Betula,Low,52.03,1.93
JR180819-BLS-D725,3,8/19/2018,231,2018,Deciduous shrub,Betula,Low,51.51,1.95
JR180819-BLS-D726,4,8/19/2018,231,2018,Deciduous shrub,Betula,Low,51.41,2.09
JR180819-BLS-D727,5,8/19/2018,231,2018,Deciduous shrub,Betula,Low,52.17,2.16
JR180819-ELS-D728,1,8/19/2018,231,2018,Sedge,Eriophorum,Low,47.74,1.77
JR180819-ELS-D729,2,8/19/2018,231,2018,Sedge,Eriophorum,Low,48.03,1.94
JR180819-ELS-D730,3,8/19/2018,231,2018,Sedge,Eriophorum,Low,47.94,1.96
JR180819-ELS-D731,4,8/19/2018,231,2018,Sedge,Eriophorum,Low,47.87,1.72
JR180819-ELS-D732,5,8/19/2018,231,2018,Sedge,Eriophorum,Low,47.64,1.91
JR180819-CLS-D733,1,8/19/2018,231,2018,Sedge,Carex,Low,48.44,1.97
JR180819-CLS-D734,2,8/19/2018,231,2018,Sedge,Carex,Low,47.51,2.18
JR180819-CLS-D735,3,8/19/2018,231,2018,Sedge,Carex,Low,48.71,2.03
JR180819-CLS-D736,4,8/19/2018,231,2018,Sedge,Carex,Low,47.38,2.08
JR180819-CLS-D737,5,8/19/2018,231,2018,Sedge,Carex,Low,47.48,1.81
JR180819-LLS-D738,1,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Low,56.16,1.75
JR180819-LLS-D739,2,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Low,52.64,1.58
JR180819-LLS-D740,3,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Low,52.71,1.67
JR180819-LLS-D741,4,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Low,52.8,1.56
JR180819-LLS-D742,5,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Low,54.63,1.64
JR180819-VLS-D743,1,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Low,52.59,0.94
JR180819-VLS-D744,2,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Low,52.68,1.04
JR180819-VLS-D745,3,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Low,51.8,0.91
JR180819-VLS-D746,4,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Low,52.58,0.98
JR180819-VLS-D747,5,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Low,52.73,0.98
JR180819-SAS-D748,1,8/19/2018,231,2018,Deciduous shrub,Salix,Ambient,51.2,1.76
JR180819-SAS-D749,2,8/19/2018,231,2018,Deciduous shrub,Salix,Ambient,50.98,1.83
JR180819-SAS-D750,3,8/19/2018,231,2018,Deciduous shrub,Salix,Ambient,52.38,2
JR180819-SAS-D751,4,8/19/2018,231,2018,Deciduous shrub,Salix,Ambient,50.56,1.85
JR180819-SAS-D752,5,8/19/2018,231,2018,Deciduous shrub,Salix,Ambient,51.32,1.77
JR180819-BAS-D753,1,8/19/2018,231,2018,Deciduous shrub,Betula,Ambient,51.25,2.07
JR180819-BAS-D754,2,8/19/2018,231,2018,Deciduous shrub,Betula,Ambient,52.2,2.39
JR180819-BAS-D755,3,8/19/2018,231,2018,Deciduous shrub,Betula,Ambient,51.17,1.98
JR180819-BAS-D756,4,8/19/2018,231,2018,Deciduous shrub,Betula,Ambient,52.34,1.88
JR180819-BAS-D757,5,8/19/2018,231,2018,Deciduous shrub,Betula,Ambient,52.16,2.26
JR180819-EAS-D758,1,8/19/2018,231,2018,Sedge,Eriophorum,Ambient,48.45,2.02
JR180819-EAS-D759,2,8/19/2018,231,2018,Sedge,Eriophorum,Ambient,48.16,1.89
JR180819-EAS-D760,3,8/19/2018,231,2018,Sedge,Eriophorum,Ambient,48.26,1.59
JR180819-EAS-D761,4,8/19/2018,231,2018,Sedge,Eriophorum,Ambient,47.54,1.94
JR180819-EAS-D762,5,8/19/2018,231,2018,Sedge,Eriophorum,Ambient,47.08,1.93
JR180819-CAS-D763,1,8/19/2018,231,2018,Sedge,Carex,Ambient,46.74,1.56
JR180819-CAS-D764,2,8/19/2018,231,2018,Sedge,Carex,Ambient,47.25,1.04
JR180819-CAS-D765,3,8/19/2018,231,2018,Sedge,Carex,Ambient,47.74,1.49
JR180819-CAS-D766,4,8/19/2018,231,2018,Sedge,Carex,Ambient,47.1,1.48
JR180819-CAS-D767,5,8/19/2018,231,2018,Sedge,Carex,Ambient,46.72,1.26
JR180819-LAS-D768,1,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Ambient,53.59,1.7
JR180819-LAS-D769,2,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Ambient,52.45,1.61
JR180819-LAS-D770,3,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Ambient,52.42,1.7
JR180819-LAS-D771,4,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Ambient,52.63,1.61
JR180819-LAS-D772,5,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Ambient,53.19,1.66
JR180819-VAS-D773,1,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.95,0.92
JR180819-VAS-D774,2,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.78,0.98
JR180819-VAS-D775,3,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.96,1.03
JR180819-VAS-D776,4,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.47,1.02
JR180819-VAS-D777,5,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.66,1.11
JR180819-SIS-D778,1,8/19/2018,231,2018,Deciduous shrub,Salix,Intermediate,50.77,2.29
JR180819-SIS-D779,2,8/19/2018,231,2018,Deciduous shrub,Salix,Intermediate,52.03,2.47
JR180819-SIS-D780,3,8/19/2018,231,2018,Deciduous shrub,Salix,Intermediate,51.34,2.11
JR180819-SIS-D781,4,8/19/2018,231,2018,Deciduous shrub,Salix,Intermediate,52.69,2.2
JR180819-SIS-D782,5,8/19/2018,231,2018,Deciduous shrub,Salix,Intermediate,51.11,2.71
JR180819-BIS-D783,1,8/19/2018,231,2018,Deciduous shrub,Betula,Intermediate,51.12,2.34
JR180819-BIS-D784,2,8/19/2018,231,2018,Deciduous shrub,Betula,Intermediate,51.05,2.19
JR180819-BIS-D785,3,8/19/2018,231,2018,Deciduous shrub,Betula,Intermediate,51.82,2.26
JR180819-BIS-D786,4,8/19/2018,231,2018,Deciduous shrub,Betula,Intermediate,51.75,2.22
JR180819-BIS-D787,5,8/19/2018,231,2018,Deciduous shrub,Betula,Intermediate,51.23,2.87
JR180819-EIS-D788,1,8/19/2018,231,2018,Sedge,Eriophorum,Intermediate,47.84,2.2
JR180819-EIS-D789,2,8/19/2018,231,2018,Sedge,Eriophorum,Intermediate,48.28,2.06
JR180819-EIS-D790,3,8/19/2018,231,2018,Sedge,Eriophorum,Intermediate,47.33,2.19
JR180819-EIS-D791,4,8/19/2018,231,2018,Sedge,Eriophorum,Intermediate,48.14,2.05
JR180819-EIS-D792,5,8/19/2018,231,2018,Sedge,Eriophorum,Intermediate,48.02,2.19
JR180819-CIS-D793,1,8/19/2018,231,2018,Sedge,Carex,Intermediate,47.3,2.71
JR180819-CIS-D794,2,8/19/2018,231,2018,Sedge,Carex,Intermediate,47.65,2.52
JR180819-CIS-D795,3,8/19/2018,231,2018,Sedge,Carex,Intermediate,47.75,2.22
JR180819-CIS-D796,4,8/19/2018,231,2018,Sedge,Carex,Intermediate,48.45,2.31
JR180819-CIS-D797,5,8/19/2018,231,2018,Sedge,Carex,Intermediate,48.62,2.66
JR180819-LIS-D798,1,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Intermediate,51.23,1.47
JR180819-LIS-D799,2,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.22,1.52
JR180819-LIS-D800,3,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.07,1.47
JR180819-LIS-D801,4,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.12,1.36
JR180819-LIS-D802,5,8/19/2018,231,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.41,1.57
JR180819-VIS-D803,1,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.18,1.19
JR180819-VIS-D804,2,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.53,1.13
JR180819-VIS-D805,3,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.79,1.21
JR180819-VIS-D806,4,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.52,1.03
JR180819-VIS-D807,5,8/19/2018,231,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.58,1.08
JR180825-SLS-D808,1,8/25/2018,237,2018,Deciduous shrub,Salix,Low,51.11,1.25
JR180825-SLS-D809,2,8/25/2018,237,2018,Deciduous shrub,Salix,Low,50.77,1.47
JR180825-SLS-D810,3,8/25/2018,237,2018,Deciduous shrub,Salix,Low,52.44,1.54
JR180825-SLS-D811,4,8/25/2018,237,2018,Deciduous shrub,Salix,Low,49.81,1.25
JR180825-SLS-D812,5,8/25/2018,237,2018,Deciduous shrub,Salix,Low,52.37,1.37
JR180825-BLS-D813,1,8/25/2018,237,2018,Deciduous shrub,Betula,Low,51.85,1.3
JR180825-BLS-D814,2,8/25/2018,237,2018,Deciduous shrub,Betula,Low,50.77,1.51
JR180825-BLS-D815,3,8/25/2018,237,2018,Deciduous shrub,Betula,Low,50.91,1.22
JR180825-BLS-D816,4,8/25/2018,237,2018,Deciduous shrub,Betula,Low,52.83,1.54
JR180825-BLS-D817,5,8/25/2018,237,2018,Deciduous shrub,Betula,Low,51.12,1.39
JR180825-ELS-D818,1,8/25/2018,237,2018,Sedge,Eriophorum,Low,47.87,1.63
JR180825-ELS-D819,2,8/25/2018,237,2018,Sedge,Eriophorum,Low,47.21,1.47
JR180825-ELS-D820,3,8/25/2018,237,2018,Sedge,Eriophorum,Low,47.42,1.46
JR180825-ELS-D821,4,8/25/2018,237,2018,Sedge,Eriophorum,Low,48.98,1.49
JR180825-ELS-D822,5,8/25/2018,237,2018,Sedge,Eriophorum,Low,47.85,1.7
JR180825-CLS-D823,1,8/25/2018,237,2018,Sedge,Carex,Low,48.45,1.21
JR180825-CLS-D824,2,8/25/2018,237,2018,Sedge,Carex,Low,47.31,1.73
JR180825-CLS-D825,3,8/25/2018,237,2018,Sedge,Carex,Low,47.28,1.06
JR180825-CLS-D826,4,8/25/2018,237,2018,Sedge,Carex,Low,47.5,1.14
JR180825-CLS-D827,5,8/25/2018,237,2018,Sedge,Carex,Low,47.65,1.42
JR180825-LLS-D828,1,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Low,53.21,1.7
JR180825-LLS-D829,2,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Low,54.29,1.71
JR180825-LLS-D830,3,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Low,53.02,1.78
JR180825-LLS-D831,4,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Low,54.86,1.6
JR180825-LLS-D832,5,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Low,53.56,1.69
JR180825-VLS-D833,1,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Low,52.29,0.83
JR180825-VLS-D834,2,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Low,52.18,1.01
JR180825-VLS-D835,3,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Low,52.09,1.12
JR180825-VLS-D836,4,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Low,54.15,1.13
JR180825-VLS-D837,5,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Low,52.19,1.04
JR180825-SAS-D838,1,8/25/2018,237,2018,Deciduous shrub,Salix,Ambient,51.03,1.58
JR180825-SAS-D839,2,8/25/2018,237,2018,Deciduous shrub,Salix,Ambient,49.84,1.43
JR180825-SAS-D840,3,8/25/2018,237,2018,Deciduous shrub,Salix,Ambient,51.66,1.31
JR180825-SAS-D841,4,8/25/2018,237,2018,Deciduous shrub,Salix,Ambient,50.76,1.36
JR180825-SAS-D842,5,8/25/2018,237,2018,Deciduous shrub,Salix,Ambient,51,1.46
JR180825-BAS-D843,1,8/25/2018,237,2018,Deciduous shrub,Betula,Ambient,51.67,1.32
JR180825-BAS-D844,2,8/25/2018,237,2018,Deciduous shrub,Betula,Ambient,51.56,1.17
JR180825-BAS-D845,3,8/25/2018,237,2018,Deciduous shrub,Betula,Ambient,52.46,1.08
JR180825-BAS-D846,4,8/25/2018,237,2018,Deciduous shrub,Betula,Ambient,51.35,1.41
JR180825-BAS-D847,5,8/25/2018,237,2018,Deciduous shrub,Betula,Ambient,51.47,1.06
JR180825-EAS-D848,1,8/25/2018,237,2018,Sedge,Eriophorum,Ambient,48.94,1.65
JR180825-EAS-D849,2,8/25/2018,237,2018,Sedge,Eriophorum,Ambient,47.92,1.78
JR180825-EAS-D850,3,8/25/2018,237,2018,Sedge,Eriophorum,Ambient,47.14,1.92
JR180825-EAS-D851,4,8/25/2018,237,2018,Sedge,Eriophorum,Ambient,47,1.62
JR180825-EAS-D852,5,8/25/2018,237,2018,Sedge,Eriophorum,Ambient,47.39,1.52
JR180825-CAS-D853,1,8/25/2018,237,2018,Sedge,Carex,Ambient,46.55,1.2
JR180825-CAS-D854,2,8/25/2018,237,2018,Sedge,Carex,Ambient,47.01,1.04
JR180825-CAS-D855,3,8/25/2018,237,2018,Sedge,Carex,Ambient,47.19,1.04
JR180825-CAS-D856,4,8/25/2018,237,2018,Sedge,Carex,Ambient,46.65,0.81
JR180825-CAS-D857,5,8/25/2018,237,2018,Sedge,Carex,Ambient,47.25,1.36
JR180825-LAS-D858,1,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Ambient,54.94,1.58
JR180825-LAS-D859,2,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Ambient,52.93,1.69
JR180825-LAS-D860,3,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Ambient,53.52,1.66
JR180825-LAS-D861,4,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Ambient,53.38,1.63
JR180825-LAS-D862,5,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Ambient,54.03,1.74
JR180825-VAS-D863,1,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.89,1.03
JR180825-VAS-D864,2,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.02,1.01
JR180825-VAS-D865,3,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.24,1.15
